"","class","x","y","z"
"6783","SplitCircle",91.5510086557911,30.6027028565034,"1"
"6784","SplitCircle",54.9508621718547,30.5980411707637,"1"
"6785","SplitCircle",107.196159404983,43.1539418517068,"1"
"6786","SplitCircle",43.9400193892857,48.860565532303,"1"
"6787","SplitCircle",41.5666197754208,47.7783519067807,"1"
"6788","SplitCircle",106.610059930449,45.3673135406836,"1"
"6789","SplitCircle",110.784244886842,55.9418789732251,"1"
"6790","SplitCircle",89.8774682633958,29.6313088866161,"1"
"6791","SplitCircle",87.9437675043749,27.621884819884,"1"
"6792","SplitCircle",61.9196910114162,25.3107447038243,"1"
"6793","SplitCircle",74.3170860269038,24.7538800602163,"1"
"6794","SplitCircle",92.6609266253562,28.3606033905252,"1"
"6795","SplitCircle",92.7310450374102,30.2086271450285,"1"
"6796","SplitCircle",67.3659982638244,27.4266965154083,"1"
"6797","SplitCircle",109.540399193502,54.4489735544921,"1"
"6798","SplitCircle",85.1541558492845,28.4303087572636,"1"
"6799","SplitCircle",96.2498354720457,37.2839850789904,"1"
"6800","SplitCircle",106.710288608031,41.4179959171919,"1"
"6801","SplitCircle",11.5374257728879,46.3530682205766,"2"
"6802","SplitCircle",10.2042606610546,45.797840447803,"2"
"6803","SplitCircle",78.6232234106758,42.8825270723714,"2"
"6804","SplitCircle",74.8750934719336,62.4879822605865,"2"
"6805","SplitCircle",9.68123723582149,43.5252811851803,"2"
"6806","SplitCircle",49.5771801374232,73.4576578751143,"2"
"6807","SplitCircle",9.32353023817712,41.9758863255055,"2"
"6808","SplitCircle",72.5787552186433,63.3058551057815,"2"
"6809","SplitCircle",70.9325807161641,64.773054488583,"2"
"6810","SplitCircle",10.4770731762728,41.1452434339175,"2"
"6811","SplitCircle",76.3330053692252,60.1772677138737,"2"
"6812","SplitCircle",77.0213956379642,55.5211375599652,"2"
"6813","SplitCircle",36.7697104842223,73.0590447262491,"2"
"6814","SplitCircle",57.9703907468464,68.9008908305363,"2"
"6815","SplitCircle",35.6593174077727,75.4783976759115,"2"
"6816","SplitCircle",26.7165861543122,69.765807430951,"2"
"6817","SplitCircle",70.9265656642644,63.4758131916998,"2"
"6818","SplitCircle",66.8342478631142,69.1440008004632,"2"
"6819","SplitCircle",80.0666530760482,49.1145749815752,"2"
"6820","SplitCircle",57.1693794242675,73.7647665534589,"2"
"6821","SplitCircle",9.17973089458061,46.3483158322218,"2"
"6822","SplitCircle",69.4429170709354,66.6654181539351,"2"
"6823","SplitCircle",78.5252374215046,50.4355301227475,"2"
"6824","SplitCircle",63.967385225456,65.7926499225191,"2"
"6825","SplitCircle",53.6861056942495,74.8639883734236,"2"
"6826","SplitCircle",52.1699678168132,74.1717007527423,"2"
"6827","SplitCircle",30.9091759656922,71.7827746172343,"2"
"6828","SplitCircle",50.8354577510268,72.2705041147444,"2"
"6829","SplitCircle",77.5073672719215,50.8894319907514,"2"
"6830","SplitCircle",21.6266424840931,66.887972056981,"2"
"6831","SplitCircle",76.6608883729481,59.2198601224018,"2"
"6832","SplitCircle",63.3001397886375,69.6535991796666,"2"
"6833","SplitCircle",78.818852694558,51.0602383570131,"2"
"6834","SplitCircle",24.1802492315945,68.033818191439,"2"
"6835","SplitCircle",33.4015421679466,70.8245224091622,"2"
"6836","SplitCircle",77.8683496067045,50.0739595533241,"2"
"6837","SplitCircle",71.5924648681202,61.8355252369917,"2"
"6838","SplitCircle",49.6534418532971,74.5995012672311,"2"
"6839","SplitCircle",58.0923867632565,74.2317790728496,"2"
"6840","SplitCircle",80.1651352668763,48.3580619166263,"2"
"6841","SplitCircle",24.7940228307963,68.2755090504463,"2"
"6842","SplitCircle",30.5773897550122,71.4726829111216,"2"
"6843","SplitCircle",80.769046351418,44.4552702395684,"2"
"6844","SplitCircle",36.0397447425644,74.6966954895569,"2"
"6845","SplitCircle",51.8067562256403,73.2778618104026,"2"
"6846","SplitCircle",72.4883328546158,59.9055470041985,"2"
"6847","SplitCircle",42.5698897865723,75.4637101893044,"2"
"6848","SplitCircle",78.254122064314,54.1840850685536,"2"
"6849","SplitCircle",65.615795855033,68.0752739567835,"2"
"6850","SplitCircle",11.5930425130316,54.2561668094624,"2"
"6851","SplitCircle",61.3210999164053,71.6350978126229,"2"
"6852","SplitCircle",72.5413836052478,60.0761603526629,"2"
"6853","SplitCircle",19.1258316395375,64.3229684702079,"2"
"6854","SplitCircle",75.3119488287532,53.8011746011287,"2"
"6855","SplitCircle",42.5250164066784,77.0669994467192,"2"
"6856","SplitCircle",25.6428782570935,72.6660112445477,"2"
"6857","SplitCircle",79.4456398243762,40.4930093195013,"2"
"6858","SplitCircle",69.3402098406139,62.9210173785298,"2"
"6859","SplitCircle",41.7441749528646,75.7064485795655,"2"
"6860","SplitCircle",20.9898293723664,65.1867427916553,"2"
"6861","SplitCircle",31.1849991114623,76.0457083853923,"2"
"6862","SplitCircle",24.2799960917627,68.1347596800778,"2"
"6863","SplitCircle",71.9257236677836,63.9478277490203,"2"
"6864","SplitCircle",37.325983289834,74.1913945090878,"2"
"6865","SplitCircle",60.9446270230408,69.8993010964355,"2"
"6866","SplitCircle",19.482906486808,64.3676286451067,"2"
"6867","SplitCircle",25.6244166156467,65.8340150324999,"2"
"6868","SplitCircle",81.3010591886272,48.1209006345019,"2"
"6869","SplitCircle",13.0969198724666,54.9444947624936,"2"
"6870","SplitCircle",42.8843310245175,78.2003758290693,"2"
"6871","SplitCircle",74.0057904767654,60.8350993591251,"2"
"6872","SplitCircle",28.2123002788674,69.4917414996054,"2"
"6873","SplitCircle",50.3149356483198,75.5206552050771,"2"
"6874","SplitCircle",11.8249560722224,45.3197199582901,"2"
"6875","SplitCircle",63.1978801563425,67.6720390172142,"2"
"6876","SplitCircle",47.8913403197782,75.3190192803821,"2"
"6877","SplitCircle",32.9026684898034,72.1333326303919,"2"
"6878","SplitCircle",17.8949734928645,62.1457355424889,"2"
"6879","SplitCircle",10.308395837249,45.4139518444473,"2"
"6880","SplitCircle",28.4343389203027,69.8238348853957,"2"
"6881","SplitCircle",47.9523577681119,74.0191266929417,"2"
"6882","SplitCircle",30.1950505848926,71.4906467551649,"2"
"6883","SplitCircle",81.7543627782798,40.9688661355664,"2"
"6884","SplitCircle",12.6313152024009,44.7451613216139,"2"
"6885","SplitCircle",10.0205270720904,48.0370741288524,"2"
"6886","SplitCircle",63.6802920096418,70.1870155083065,"2"
"6887","SplitCircle",13.0619561553881,57.8642029247795,"2"
"6888","SplitCircle",53.6315456626849,73.447949042879,"2"
"6889","SplitCircle",10.881070813706,50.0029346964363,"2"
"6890","SplitCircle",61.674125898549,71.2278628394499,"2"
"6891","SplitCircle",30.2017227162984,70.8173429118186,"2"
"6892","SplitCircle",17.6951489426781,64.6891444525392,"2"
"6893","SplitCircle",80.4820509037204,49.5339414898779,"2"
"6894","SplitCircle",9.11564804999068,43.4552700944519,"2"
"6895","SplitCircle",37.8867256485215,76.6971992344838,"2"
"6896","SplitCircle",80.7151624555097,42.961424726018,"2"
"6897","SplitCircle",34.693796057802,71.4389372540452,"2"
"6898","SplitCircle",78.0615923947553,48.5133815025109,"2"
"6899","SplitCircle",13.4209189166963,50.1267756219383,"2"
"6900","SplitCircle",26.6872303055569,68.9903370566464,"2"
"6901","SplitCircle",47.7797472599987,73.9558599860756,"2"
"6902","SplitCircle",10.8632337110854,48.0067062482899,"2"
"6903","SplitCircle",74.9544362242266,55.2954888268661,"2"
"6904","SplitCircle",36.564926968089,74.2125525722329,"2"
"6905","SplitCircle",78.9943977104769,41.2702830655298,"2"
"6906","SplitCircle",42.5047259552971,77.5681541386326,"2"
"6907","SplitCircle",79.5024322204909,50.5352841663687,"2"
"6908","SplitCircle",8.69613996998811,42.1123398297593,"2"
"6909","SplitCircle",15.7123462634264,60.1966556031923,"2"
"6910","SplitCircle",31.6629840395348,75.073057402343,"2"
"6911","SplitCircle",25.6376304529672,68.0045653375833,"2"
"6912","SplitCircle",48.0437798795551,74.1722433860489,"2"
"6913","SplitCircle",69.4106808062471,68.0022145650444,"2"
"6914","SplitCircle",78.662419541376,44.9468228639476,"2"
"6915","SplitCircle",44.5640975361254,74.6861899925982,"2"
"6916","SplitCircle",13.5058299432038,53.8643279858209,"2"
"6917","SplitCircle",56.5343742500898,72.5359700822351,"2"
"6918","SplitCircle",79.5701034353279,40.8810994205905,"2"
"6919","SplitCircle",10.8295736956279,50.4795630014239,"2"
"6920","SplitCircle",77.8711386908186,51.22226778577,"2"
"6921","SplitCircle",28.0193971179992,69.7339801638982,"2"
"6922","SplitCircle",41.7675330575921,76.8731430583622,"2"
"6923","SplitCircle",15.5528537703702,58.3149758601852,"2"
"6924","SplitCircle",29.3948522888547,71.027382591682,"2"
"6925","SplitCircle",15.375074282765,58.3539187732835,"2"
"6926","SplitCircle",61.6827238135712,71.9790470190595,"2"
"6927","SplitCircle",19.2766492635831,63.5711081799629,"2"
"6928","SplitCircle",78.1358581873716,51.0935341946018,"2"
"6929","SplitCircle",28.5533162202337,69.7317629757755,"2"
"6930","SplitCircle",78.5287970989977,48.1858400136866,"2"
"6931","SplitCircle",44.748901646691,75.0893422457507,"2"
"6932","SplitCircle",52.4248841703809,73.2989108922506,"2"
"6933","SplitCircle",69.2394909351325,66.3417876744976,"2"
"6934","SplitCircle",19.4517280711097,60.4460716075723,"2"
"6935","SplitCircle",24.6407995078672,69.0327914706559,"2"
"6936","SplitCircle",74.7348926599292,53.5948686152754,"2"
"6937","SplitCircle",16.7792715008462,59.9296715872161,"2"
"6938","SplitCircle",75.5251210455888,55.4394146396381,"2"
"6939","SplitCircle",78.5503555287362,45.6445065356174,"2"
"6940","SplitCircle",22.2876978433321,66.5176253248238,"2"
"6941","SplitCircle",73.1462767494947,55.4927435423332,"2"
"6942","SplitCircle",11.9250684161159,56.0531907151228,"2"
"6943","SplitCircle",68.4865086931242,62.4677347174914,"2"
"6944","SplitCircle",39.2200216398553,73.8142661309707,"2"
"6945","SplitCircle",78.0001713223419,44.6496189573416,"2"
"6946","SplitCircle",58.9718654830891,70.8580519546422,"2"
"6947","SplitCircle",11.8258012471623,58.7996441142878,"2"
"6948","SplitCircle",34.9056105862906,73.5399839490011,"2"
"6949","SplitCircle",78.0038343043497,42.0995584984145,"2"
"6950","SplitCircle",15.8669897280062,54.4934537308046,"2"
"6951","SplitCircle",78.5661854924259,52.0845703721948,"2"
"6952","SplitCircle",16.4967563495738,60.263689052614,"2"
"6953","SplitCircle",57.770327563948,72.0741201194492,"2"
"6954","SplitCircle",71.7184235764633,60.383477932104,"2"
"6955","SplitCircle",66.9605937752981,64.32133218727,"2"
"6956","SplitCircle",68.7357108448511,63.4802454440546,"2"
"6957","SplitCircle",47.8002478413183,76.3924685345159,"2"
"6958","SplitCircle",58.5246168564068,71.2685172917165,"2"
"6959","SplitCircle",40.4520981699942,72.6077322852221,"2"
"6960","SplitCircle",18.6065992292911,67.0652169367095,"2"
"6961","SplitCircle",9.94222286966845,46.4026869788007,"2"
"6962","SplitCircle",38.0046419948804,73.9283828640798,"2"
"6963","SplitCircle",72.5291494513435,64.0999485460022,"2"
"6964","SplitCircle",11.6206516339483,54.3408998171345,"2"
"6965","SplitCircle",79.0275024728412,41.7237589130368,"2"
"6966","SplitCircle",76.9638997861372,61.1163530806728,"2"
"6967","SplitCircle",79.560057358656,41.9927203693272,"2"
"6968","SplitCircle",12.3505969057247,43.74302091689,"2"
"6969","SplitCircle",52.3090533679255,74.0068036716327,"2"
"6970","SplitCircle",34.2700664954631,73.6415957554435,"2"
"6971","SplitCircle",39.8266713320535,78.1124601941191,"2"
"6972","SplitCircle",34.4861134351607,73.5498528275147,"2"
"6973","SplitCircle",53.0274904467061,74.770881200954,"2"
"6974","SplitCircle",21.1422740694138,65.450368337282,"2"
"6975","SplitCircle",76.8359271128484,53.2911496373713,"2"
"6976","SplitCircle",79.9397268301751,40.7562865385572,"2"
"6977","SplitCircle",80.3155942753877,47.8680878173275,"2"
"6978","SplitCircle",83.0788766232983,41.6092933758249,"2"
"6979","SplitCircle",62.4359005626572,72.1129340280765,"2"
"6980","SplitCircle",23.5866443738845,69.9429696044434,"2"
"6981","SplitCircle",75.3196446546755,53.4105012147081,"2"
"6982","SplitCircle",63.6935977924535,71.3215029977541,"2"
"6983","SplitCircle",43.8039802208462,75.3096370222152,"2"
"6984","SplitCircle",57.8946369252735,70.158099019474,"2"
"6985","SplitCircle",65.1741433754306,69.5520240020363,"2"
"6986","SplitCircle",62.90888586175,69.7936114041383,"2"
"6987","SplitCircle",79.6748399531029,53.4634107109191,"2"
"6988","SplitCircle",63.826184636301,68.1328392763542,"2"
"6989","SplitCircle",79.3546802761003,40.0119920461728,"2"
"6990","SplitCircle",21.2750665745475,63.8078939437273,"2"
"6991","SplitCircle",42.6496301327384,74.6547315473058,"2"
"6992","SplitCircle",9.4370937281915,41.6895456957514,"2"
"6993","SplitCircle",21.1784953046546,64.122751304464,"2"
"6994","SplitCircle",26.2238210786306,71.0031564013494,"2"
"6995","SplitCircle",62.0830885594039,68.4535267893343,"2"
"6996","SplitCircle",68.5213871603302,63.7524123659132,"2"
"6997","SplitCircle",27.3478041609239,72.7016000561677,"2"
"6998","SplitCircle",23.68396620208,65.8124891851341,"2"
"6999","SplitCircle",69.1683678914526,66.1635092328002,"2"
"7000","SplitCircle",58.369227935185,71.7266055811723,"2"
"7001","SplitCircle",59.5082708566158,72.5249810470908,"2"
"7002","SplitCircle",15.781733167004,63.5593344032719,"2"
"7003","SplitCircle",80.7598849467427,50.8851392060771,"2"
"7004","SplitCircle",54.2323017113185,73.2455359556398,"2"
"7005","SplitCircle",17.7546600888546,55.95280226753,"2"
"7006","SplitCircle",66.0915078529465,72.502907079378,"2"
"7007","SplitCircle",11.2836428494066,52.6194455846286,"2"
"7008","SplitCircle",48.1336736588055,75.6746238812238,"2"
"7009","SplitCircle",79.3908166072846,46.3925884534392,"2"
"7010","SplitCircle",13.0793379911703,56.1312800231489,"2"
"7011","SplitCircle",54.6026655262323,73.4004512864295,"2"
"7012","SplitCircle",78.057452463008,53.2957131497009,"2"
"7013","SplitCircle",15.8497520919545,58.2646539265868,"2"
"7014","SplitCircle",41.9855077048323,72.8064828307181,"2"
"7015","SplitCircle",12.0611459298521,55.6828095577362,"2"
"7016","SplitCircle",9.52292528996686,51.4519454162546,"2"
"7017","SplitCircle",23.8606861259227,67.3116480796655,"2"
"7018","SplitCircle",21.2518441821974,63.0860092943856,"2"
"7019","SplitCircle",68.1456405932352,67.5253106229171,"2"
"7020","SplitCircle",48.9726933784928,74.7063069986881,"2"
"7021","SplitCircle",25.8734022750505,66.1523312604116,"2"
"7022","SplitCircle",16.6638743966731,60.549643337167,"2"
"7023","SplitCircle",77.7073390377789,49.4837922085507,"2"
"7024","SplitCircle",10.6960059579738,43.5631272665044,"2"
"7025","SplitCircle",54.9143876786781,71.753339242474,"2"
"7026","SplitCircle",11.4527870810993,57.2113299128938,"2"
"7027","SplitCircle",53.3354175343777,73.4813180693942,"2"
"7028","SplitCircle",40.3571065639205,72.2593303901014,"2"
"7029","SplitCircle",44.3162519696007,75.2891667727676,"2"
"7030","SplitCircle",47.91250751285,75.2747300635611,"2"
"7031","SplitCircle",32.9542895688715,71.2821950764922,"2"
"7032","SplitCircle",74.9045337092522,46.7941433648527,"2"
"7033","SplitCircle",37.934459003113,73.2979059323172,"2"
"7034","SplitCircle",19.2336209303715,64.9345009791214,"2"
"7035","SplitCircle",77.3063869808718,53.2300582657262,"2"
"7036","SplitCircle",15.7303475546266,58.9208975871784,"2"
"7037","SplitCircle",10.5923822956708,50.0354217733764,"2"
"7038","SplitCircle",20.7239823305331,62.6773917875992,"2"
"7039","SplitCircle",78.2279985574088,55.4521283730929,"2"
"7040","SplitCircle",75.2611058405597,57.5699861865105,"2"
"7041","SplitCircle",29.9427465610492,72.7669404706556,"2"
"7042","SplitCircle",14.6336518685566,60.3438520350318,"2"
"7043","SplitCircle",71.4113232708395,63.4738113546774,"2"
"7044","SplitCircle",38.7694955650918,73.1006616405277,"2"
"7045","SplitCircle",42.3152988936068,76.6462379119929,"2"
"7046","SplitCircle",76.9407465613498,41.9423888553607,"2"
"7047","SplitCircle",12.1496051575971,49.4507314074855,"2"
"7048","SplitCircle",11.9911178216729,50.4266653239067,"2"
"7049","SplitCircle",59.3667630526326,71.6419895388487,"2"
"7050","SplitCircle",15.3489130815451,61.3378720776489,"2"
"7051","SplitCircle",21.0311753488315,65.7845010718977,"2"
"7052","SplitCircle",25.8034965776822,69.993663864145,"2"
"7053","SplitCircle",77.0061412777989,53.9033838209774,"2"
"7054","SplitCircle",10.8345103189759,45.6438079914677,"2"
"7055","SplitCircle",16.101338907346,61.5403981236957,"2"
"7056","SplitCircle",53.2662991712277,75.7767859690458,"2"
"7057","SplitCircle",13.8152355065816,43.6302646758802,"2"
"7058","SplitCircle",9.19891929095457,42.0392013659888,"2"
"7059","SplitCircle",16.0051655834919,60.5903273705972,"2"
"7060","SplitCircle",28.5406131826258,70.1635938386228,"2"
"7061","SplitCircle",22.1057060740276,68.3327126743477,"2"
"7062","SplitCircle",16.3141336619272,59.0155740359571,"2"
"7063","SplitCircle",17.3159107377326,60.7103447837463,"2"
"7064","SplitCircle",17.9200439704172,64.1528072710239,"2"
"7065","SplitCircle",34.0755740820225,75.9565195809886,"2"
"7066","SplitCircle",77.3667325694552,54.3497205229649,"2"
"7067","SplitCircle",22.7490897383871,66.1910043719732,"2"
"7068","SplitCircle",68.6753029143789,63.2981676192608,"2"
"7069","SplitCircle",28.4359147279613,70.2674607077109,"2"
"7070","SplitCircle",78.3268543369865,44.1983423912792,"2"
"7071","SplitCircle",58.6016385417572,71.8270067935671,"2"
"7072","SplitCircle",76.4720283351297,56.6214078442471,"2"
"7073","SplitCircle",13.7355125778749,52.6380207194816,"2"
"7074","SplitCircle",51.7878163772971,78.3781026493209,"2"
"7075","SplitCircle",71.8957191345036,62.7608497727865,"2"
"7076","SplitCircle",19.8290216512188,66.7014548498696,"2"
"7077","SplitCircle",44.9008316628672,71.566158256852,"2"
"7078","SplitCircle",54.4680449795957,74.8481948152059,"2"
